"","species","week","density"
"Dark-eyed Junco41","Dark-eyed Junco",41,0.0286358638870966
"Dark-eyed Junco42","Dark-eyed Junco",42,0.0284189892006017
"Dark-eyed Junco43","Dark-eyed Junco",43,0.0280791684536728
"Dark-eyed Junco44","Dark-eyed Junco",44,0.0275707073696471
"Dark-eyed Junco45","Dark-eyed Junco",45,0.0268558729032894
"Dark-eyed Junco46","Dark-eyed Junco",46,0.0259086464544643
"Dark-eyed Junco47","Dark-eyed Junco",47,0.0247175576063485
"Dark-eyed Junco48","Dark-eyed Junco",48,0.0232873127595223
"Dark-eyed Junco49","Dark-eyed Junco",49,0.021639023166048
"Dark-eyed Junco50","Dark-eyed Junco",50,0.019808959511413
"Dark-eyed Junco51","Dark-eyed Junco",51,0.0178458995902487
"Dark-eyed Junco52","Dark-eyed Junco",52,0.01580764369398
"Elegant tern1","Elegant tern",1,0.000136050875549031
"Elegant tern2","Elegant tern",2,0.000205508705278285
"Elegant tern3","Elegant tern",3,0.000301091340529206
"Elegant tern4","Elegant tern",4,0.000429560895337068
"Elegant tern5","Elegant tern",5,0.000596836203814923
"Elegant tern6","Elegant tern",6,0.000807742502675388
"Elegant tern7","Elegant tern",7,0.00106514313929622
"Elegant tern8","Elegant tern",8,0.00136914113779503
"Elegant tern9","Elegant tern",9,0.00171655959313381
"Elegant tern10","Elegant tern",10,0.00210093698419014
"Elegant tern11","Elegant tern",11,0.00251325586268036
"Elegant tern12","Elegant tern",12,0.00294355162796386
"Elegant tern13","Elegant tern",13,0.00338342374406128
"Elegant tern14","Elegant tern",14,0.00382930848051045
"Elegant tern15","Elegant tern",15,0.00428619346015882
"Elegant tern16","Elegant tern",16,0.00477128574032749
"Elegant tern17","Elegant tern",17,0.0053170065497882
"Elegant tern18","Elegant tern",18,0.00597259521074974
"Elegant tern19","Elegant tern",19,0.00680360410769314
"Elegant tern20","Elegant tern",20,0.00788872290171994
"Elegant tern21","Elegant tern",21,0.00931369580876172
"Elegant tern22","Elegant tern",22,0.0111624964534293
"Elegant tern23","Elegant tern",23,0.0135063157715595
"Elegant tern24","Elegant tern",24,0.0163913161944533
"Elegant tern25","Elegant tern",25,0.0198265230034672
"Elegant tern26","Elegant tern",26,0.0237735770366344
"Elegant tern27","Elegant tern",27,0.0281402271717186
"Elegant tern28","Elegant tern",28,0.0327792841711628
"Elegant tern29","Elegant tern",29,0.0374942340125955
"Elegant tern30","Elegant tern",30,0.0420518391079477
"Elegant tern31","Elegant tern",31,0.046200952445869
"Elegant tern32","Elegant tern",32,0.0496956340873729
"Elegant tern33","Elegant tern",33,0.0523197369536557
"Elegant tern34","Elegant tern",34,0.0539096185608791
"Elegant tern35","Elegant tern",35,0.0543716165759404
"Elegant tern36","Elegant tern",36,0.0536914304688048
"Elegant tern37","Elegant tern",37,0.051933711537105
"Elegant tern38","Elegant tern",38,0.0492320006502067
"Elegant tern39","Elegant tern",39,0.0457711121822315
"Elegant tern40","Elegant tern",40,0.041765304613294
"Elegant tern41","Elegant tern",41,0.0374358232985744
"Elegant tern42","Elegant tern",42,0.0329909444036628
"Elegant tern43","Elegant tern",43,0.0286107922599998
"Elegant tern44","Elegant tern",44,0.0244381103891374
"Elegant tern45","Elegant tern",45,0.0205750244832669
"Elegant tern46","Elegant tern",46,0.0170848720375877
"Elegant tern47","Elegant tern",47,0.0139975673783297
"Elegant tern48","Elegant tern",48,0.0113167873235142
"Elegant tern49","Elegant tern",49,0.00902744981945344
"Elegant tern50","Elegant tern",50,0.00710238629667821
"Elegant tern51","Elegant tern",51,0.00550762440165939
"Elegant tern52","Elegant tern",52,0.00419956406303388
"Ferruginous hawk1","Ferruginous hawk",1,0.0399323450039978
"Ferruginous hawk2","Ferruginous hawk",2,0.0425407283325064
"Ferruginous hawk3","Ferruginous hawk",3,0.0443625114718247
"Ferruginous hawk4","Ferruginous hawk",4,0.0452890466715844
"Ferruginous hawk5","Ferruginous hawk",5,0.0452872454625689
"Ferruginous hawk6","Ferruginous hawk",6,0.0443832377252048
"Ferruginous hawk7","Ferruginous hawk",7,0.0426568055610945
"Ferruginous hawk8","Ferruginous hawk",8,0.040230677020037
"Ferruginous hawk9","Ferruginous hawk",9,0.0372565168382201
"Ferruginous hawk10","Ferruginous hawk",10,0.0338997213300239
"Ferruginous hawk11","Ferruginous hawk",11,0.0303250324899496
"Ferruginous hawk12","Ferruginous hawk",12,0.0266845674371005
"Ferruginous hawk13","Ferruginous hawk",13,0.0231092350015126
"Ferruginous hawk14","Ferruginous hawk",14,0.0197038369859559
"Ferruginous hawk15","Ferruginous hawk",15,0.0165455664396467
"Ferruginous hawk16","Ferruginous hawk",16,0.0136852126273614
"Ferruginous hawk17","Ferruginous hawk",17,0.0111502022266806
"Ferruginous hawk18","Ferruginous hawk",18,0.00894863686429834
"Ferruginous hawk19","Ferruginous hawk",19,0.00707366338381745
"Ferruginous hawk20","Ferruginous hawk",20,0.00550772951242351
"Ferruginous hawk21","Ferruginous hawk",21,0.0042264519049973
"Ferruginous hawk22","Ferruginous hawk",22,0.00320195665116069
"Ferruginous hawk23","Ferruginous hawk",23,0.00240567314531255
"Ferruginous hawk24","Ferruginous hawk",24,0.00181065039671182
"Ferruginous hawk25","Ferruginous hawk",25,0.0013934876859099
"Ferruginous hawk26","Ferruginous hawk",26,0.00113594000149385
"Ferruginous hawk27","Ferruginous hawk",27,0.00102620826361943
"Ferruginous hawk28","Ferruginous hawk",28,0.00105987839137594
"Ferruginous hawk29","Ferruginous hawk",29,0.00124043776708128
"Ferruginous hawk30","Ferruginous hawk",30,0.00157927108968042
"Ferruginous hawk31","Ferruginous hawk",31,0.00209501883267354
"Ferruginous hawk32","Ferruginous hawk",32,0.00281217265207072
"Ferruginous hawk33","Ferruginous hawk",33,0.00375878945828637
"Ferruginous hawk34","Ferruginous hawk",34,0.00496324331341459
"Ferruginous hawk35","Ferruginous hawk",35,0.00645002867153579
"Ferruginous hawk36","Ferruginous hawk",36,0.00823480710861118
"Ferruginous hawk37","Ferruginous hawk",37,0.0103191301379155
"Ferruginous hawk38","Ferruginous hawk",38,0.01268547663329
"Ferruginous hawk39","Ferruginous hawk",39,0.0152933347660193
"Ferruginous hawk40","Ferruginous hawk",40,0.018077050424767
"Ferruginous hawk41","Ferruginous hawk",41,0.0209460841833134
"Ferruginous hawk42","Ferruginous hawk",42,0.0237881312789657
"Ferruginous hawk43","Ferruginous hawk",43,0.0264752306380766
"Ferruginous hawk44","Ferruginous hawk",44,0.0288725543670698
"Ferruginous hawk45","Ferruginous hawk",45,0.0308491139024941
"Ferruginous hawk46","Ferruginous hawk",46,0.0322892392984188
"Ferruginous hawk47","Ferruginous hawk",47,0.0331034654703061
"Ferruginous hawk48","Ferruginous hawk",48,0.0332374460560226
"Ferruginous hawk49","Ferruginous hawk",49,0.0326777234789111
"Ferruginous hawk50","Ferruginous hawk",50,0.0314535745121403
"Ferruginous hawk51","Ferruginous hawk",51,0.0296346401020957
"Ferruginous hawk52","Ferruginous hawk",52,0.0273339580123529
"Golden Eagle1","Golden Eagle",1,0.0218848325007524
"Golden Eagle2","Golden Eagle",2,0.0240757292294263
"Golden Eagle3","Golden Eagle",3,0.0259541448938658
"Golden Eagle4","Golden Eagle",4,0.0274344453587164
"Golden Eagle5","Golden Eagle",5,0.0284651265116119
"Golden Eagle6","Golden Eagle",6,0.0290279101643697
"Golden Eagle7","Golden Eagle",7,0.0291383917023422
"Golden Eagle8","Golden Eagle",8,0.0288426014001785
"Golden Eagle9","Golden Eagle",9,0.0282101122269247
"Golden Eagle10","Golden Eagle",10,0.0273248442649999
"Golden Eagle11","Golden Eagle",11,0.0262750240184939
"Golden Eagle12","Golden Eagle",12,0.0251437903874322
"Golden Eagle13","Golden Eagle",13,0.0240017056339797
"Golden Eagle14","Golden Eagle",14,0.0229019992808979
"Golden Eagle15","Golden Eagle",15,0.0218788501093716
"Golden Eagle16","Golden Eagle",16,0.0209485064322098
"Golden Eagle17","Golden Eagle",17,0.0201126477832543
"Golden Eagle18","Golden Eagle",18,0.0193631503687885
"Golden Eagle19","Golden Eagle",19,0.0186873323500778
"Golden Eagle20","Golden Eagle",20,0.0180727990505795
"Golden Eagle21","Golden Eagle",21,0.0175111776551218
"Golden Eagle22","Golden Eagle",22,0.0170003180476947
"Golden Eagle23","Golden Eagle",23,0.016544871029565
"Golden Eagle24","Golden Eagle",24,0.0161554379093201
"Golden Eagle25","Golden Eagle",25,0.0158466674167769
"Golden Eagle26","Golden Eagle",26,0.0156347583942693
"Golden Eagle27","Golden Eagle",27,0.0155348210351562
"Golden Eagle28","Golden Eagle",28,0.0155584688623612
"Golden Eagle29","Golden Eagle",29,0.0157118833829794
"Golden Eagle30","Golden Eagle",30,0.0159944505367804
"Golden Eagle31","Golden Eagle",31,0.0163979513733401
"Golden Eagle32","Golden Eagle",32,0.0169062272483217
"Golden Eagle33","Golden Eagle",33,0.0174952427846571
"Golden Eagle34","Golden Eagle",34,0.0181335283986322
"Golden Eagle35","Golden Eagle",35,0.0187830673273446
"Golden Eagle36","Golden Eagle",36,0.0194007462723778
"Golden Eagle37","Golden Eagle",37,0.0199404595386537
"Golden Eagle38","Golden Eagle",38,0.0203558418347241
"Golden Eagle39","Golden Eagle",39,0.0206034661711446
"Golden Eagle40","Golden Eagle",40,0.0206462315568649
"Golden Eagle41","Golden Eagle",41,0.0204565833516934
"Golden Eagle42","Golden Eagle",42,0.0200191627457095
"Golden Eagle43","Golden Eagle",43,0.0193325004805188
"Golden Eagle44","Golden Eagle",44,0.0184094713292778
"Golden Eagle45","Golden Eagle",45,0.0172763947773114
"Golden Eagle46","Golden Eagle",46,0.015970866110632
"Golden Eagle47","Golden Eagle",47,0.0145385876213101
"Golden Eagle48","Golden Eagle",48,0.0130296047580285
"Golden Eagle49","Golden Eagle",49,0.0114944122894
"Golden Eagle50","Golden Eagle",50,0.00998037340148492
"Golden Eagle51","Golden Eagle",51,0.00852880307269275
"Golden Eagle52","Golden Eagle",52,0.00716982498672795
"Golden-crowned sparrow1","Golden-crowned sparrow",1,0.00444139344480032
"Golden-crowned sparrow2","Golden-crowned sparrow",2,0.00542213676720713
"Golden-crowned sparrow3","Golden-crowned sparrow",3,0.00655990906265389
"Golden-crowned sparrow4","Golden-crowned sparrow",4,0.00786021015824601
"Golden-crowned sparrow5","Golden-crowned sparrow",5,0.00931170813764784
"Golden-crowned sparrow6","Golden-crowned sparrow",6,0.0108869224237826
"Golden-crowned sparrow7","Golden-crowned sparrow",7,0.0125404239297984
"Golden-crowned sparrow8","Golden-crowned sparrow",8,0.0142091141732149
"Golden-crowned sparrow9","Golden-crowned sparrow",9,0.0158150224033089
"Golden-crowned sparrow10","Golden-crowned sparrow",10,0.0172706815586971
"Golden-crowned sparrow11","Golden-crowned sparrow",11,0.0184866832181594
"Golden-crowned sparrow12","Golden-crowned sparrow",12,0.0193805637870114
"Golden-crowned sparrow13","Golden-crowned sparrow",13,0.0198858407744995
"Golden-crowned sparrow14","Golden-crowned sparrow",14,0.0199598841588983
"Golden-crowned sparrow15","Golden-crowned sparrow",15,0.0195894186790238
"Golden-crowned sparrow16","Golden-crowned sparrow",16,0.0187927948538179
"Golden-crowned sparrow17","Golden-crowned sparrow",17,0.017618664630617
"Golden-crowned sparrow18","Golden-crowned sparrow",18,0.016141249443314
"Golden-crowned sparrow19","Golden-crowned sparrow",19,0.0144529251145398
"Golden-crowned sparrow20","Golden-crowned sparrow",20,0.0126553271142949
"Golden-crowned sparrow21","Golden-crowned sparrow",21,0.0108504741408165
"Golden-crowned sparrow22","Golden-crowned sparrow",22,0.00913332746899166
"Golden-crowned sparrow23","Golden-crowned sparrow",23,0.00758674216265461
"Golden-crowned sparrow24","Golden-crowned sparrow",24,0.00627915198778449
"Golden-crowned sparrow25","Golden-crowned sparrow",25,0.005264770912036
"Golden-crowned sparrow26","Golden-crowned sparrow",26,0.00458566124356594
"Golden-crowned sparrow27","Golden-crowned sparrow",27,0.00427473609488274
"Golden-crowned sparrow28","Golden-crowned sparrow",28,0.00435866504074002
"Golden-crowned sparrow29","Golden-crowned sparrow",29,0.00485975463882933
"Golden-crowned sparrow30","Golden-crowned sparrow",30,0.00579615928184406
"Golden-crowned sparrow31","Golden-crowned sparrow",31,0.00718018473007349
"Golden-crowned sparrow32","Golden-crowned sparrow",32,0.00901489561811367
"Golden-crowned sparrow33","Golden-crowned sparrow",33,0.0112896449196118
"Golden-crowned sparrow34","Golden-crowned sparrow",34,0.0139754428199664
"Golden-crowned sparrow35","Golden-crowned sparrow",35,0.0170212365348216
"Golden-crowned sparrow36","Golden-crowned sparrow",36,0.020352136572491
"Golden-crowned sparrow37","Golden-crowned sparrow",37,0.0238703241089866
"Golden-crowned sparrow38","Golden-crowned sparrow",38,0.0274588128324068
"Golden-crowned sparrow39","Golden-crowned sparrow",39,0.030987625946759
"Golden-crowned sparrow40","Golden-crowned sparrow",40,0.0343215413736417
"Golden-crowned sparrow41","Golden-crowned sparrow",41,0.0373284139276999
"Golden-crowned sparrow42","Golden-crowned sparrow",42,0.0398871250950897
"Golden-crowned sparrow43","Golden-crowned sparrow",43,0.041894391486804
"Golden-crowned sparrow44","Golden-crowned sparrow",44,0.0432699547033624
"Golden-crowned sparrow45","Golden-crowned sparrow",45,0.0439600091685495
"Golden-crowned sparrow46","Golden-crowned sparrow",46,0.0439390025381904
"Golden-crowned sparrow47","Golden-crowned sparrow",47,0.0432100889123132
"Golden-crowned sparrow48","Golden-crowned sparrow",48,0.0418045064358231
"Golden-crowned sparrow49","Golden-crowned sparrow",49,0.0397800241624241
"Golden-crowned sparrow50","Golden-crowned sparrow",50,0.0372184304944348
"Golden-crowned sparrow51","Golden-crowned sparrow",51,0.0342218942399721
"Golden-crowned sparrow52","Golden-crowned sparrow",52,0.03091292244901
"Great Blue heron1","Great Blue heron",1,0.00328905959949455
"Great Blue heron2","Great Blue heron",2,0.0033889845098578
"Great Blue heron3","Great Blue heron",3,0.00342900646984963
"Great Blue heron4","Great Blue heron",4,0.0034123589499489
"Great Blue heron5","Great Blue heron",5,0.00334807175121848
"Great Blue heron6","Great Blue heron",6,0.00324808081387688
"Great Blue heron7","Great Blue heron",7,0.00312574320387547
"Great Blue heron8","Great Blue heron",8,0.00299443310893137
"Great Blue heron9","Great Blue heron",9,0.00286643803212286
"Great Blue heron10","Great Blue heron",10,0.00275229072222002
"Great Blue heron11","Great Blue heron",11,0.00266057636627081
"Great Blue heron12","Great Blue heron",12,0.00259817043332394
"Great Blue heron13","Great Blue heron",13,0.00257080949775108
"Great Blue heron14","Great Blue heron",14,0.00258388225929698
"Great Blue heron15","Great Blue heron",15,0.00264334383988077
"Great Blue heron16","Great Blue heron",16,0.00275668580867181
"Great Blue heron17","Great Blue heron",17,0.00293391560120638
"Great Blue heron18","Great Blue heron",18,0.00318849436025998
"Great Blue heron19","Great Blue heron",19,0.00353814704418088
"Great Blue heron20","Great Blue heron",20,0.00400540541452535
"Great Blue heron21","Great Blue heron",21,0.00461769467141098
"Great Blue heron22","Great Blue heron",22,0.00540674706878622
"Great Blue heron23","Great Blue heron",23,0.00640713993634125
"Great Blue heron24","Great Blue heron",24,0.00765383276090821
"Great Blue heron25","Great Blue heron",25,0.00917872678255113
"Great Blue heron26","Great Blue heron",26,0.0110064722319898
"Great Blue heron27","Great Blue heron",27,0.0131499610049533
"Great Blue heron28","Great Blue heron",28,0.0156061136083759
"Great Blue heron29","Great Blue heron",29,0.0183526478338921
"Great Blue heron30","Great Blue heron",30,0.0213464668034953
"Great Blue heron31","Great Blue heron",31,0.0245241170505729
"Great Blue heron32","Great Blue heron",32,0.0278044699793653
"Great Blue heron33","Great Blue heron",33,0.0310934330973444
"Great Blue heron34","Great Blue heron",34,0.0342901757438062
"Great Blue heron35","Great Blue heron",35,0.0372941097854944
"Great Blue heron36","Great Blue heron",36,0.0400117130664792
"Great Blue heron37","Great Blue heron",37,0.0423622555036534
"Great Blue heron38","Great Blue heron",38,0.0442816778550315
"Great Blue heron39","Great Blue heron",39,0.0457243005423366
"Great Blue heron40","Great Blue heron",40,0.0466625283127672
"Great Blue heron41","Great Blue heron",41,0.047085061888561
"Great Blue heron42","Great Blue heron",42,0.0469942839576681
"Great Blue heron43","Great Blue heron",43,0.0464035002061163
"Great Blue heron44","Great Blue heron",44,0.0453346164657048
"Great Blue heron45","Great Blue heron",45,0.0438166363472309
"Great Blue heron46","Great Blue heron",46,0.0418851040023238
"Great Blue heron47","Great Blue heron",47,0.0395823473770873
"Great Blue heron48","Great Blue heron",48,0.0369581551449007
"Great Blue heron49","Great Blue heron",49,0.0340703895873926
"Great Blue heron50","Great Blue heron",50,0.0309850188690084
"Great Blue heron51","Great Blue heron",51,0.0277751407593894
"Great Blue heron52","Great Blue heron",52,0.0245178963402333
"Great egret1","Great egret",1,0.00193289188699784
"Great egret2","Great egret",2,0.00202062815332051
"Great egret3","Great egret",3,0.00207972307622302
"Great egret4","Great egret",4,0.00211041337114965
"Great egret5","Great egret",5,0.00211508977959925
"Great egret6","Great egret",6,0.00209694421745599
"Great egret7","Great egret",7,0.00205938929057754
"Great egret8","Great egret",8,0.00200564295838857
"Great egret9","Great egret",9,0.0019385607872107
"Great egret10","Great egret",10,0.00186073561844322
"Great egret11","Great egret",11,0.00177482491802235
"Great egret12","Great egret",12,0.00168402532602899
"Great egret13","Great egret",13,0.00159260220773321
"Great egret14","Great egret",14,0.00150640031423719
"Great egret15","Great egret",15,0.00143330148305845
"Great egret16","Great egret",16,0.00138364107705937
"Great egret17","Great egret",17,0.00137062824179067
"Great egret18","Great egret",18,0.00141082088582611
"Great egret19","Great egret",19,0.00152467871467973
"Great egret20","Great egret",20,0.0017371610859739
"Great egret21","Great egret",21,0.0020782589321242
"Great egret22","Great egret",22,0.00258326187806312
"Great egret23","Great egret",23,0.00329248569486591
"Great egret24","Great egret",24,0.00425015551066521
"Great egret25","Great egret",25,0.00550218416751102
"Great egret26","Great egret",26,0.00709271201019036
"Great egret27","Great egret",27,0.00905947578832487
"Great egret28","Great egret",28,0.0114283247456706
"Great egret29","Great egret",29,0.0142074584043917
"Great egret30","Great egret",30,0.0173821668953939
"Great egret31","Great egret",31,0.0209109529954073
"Great egret32","Great egret",32,0.0247238630430636
"Great egret33","Great egret",33,0.0287236434962227
"Great egret34","Great egret",34,0.0327900012714571
"Great egret35","Great egret",35,0.0367868182991451
"Great egret36","Great egret",36,0.040571667598549
"Great egret37","Great egret",37,0.044006450558984
"Great egret38","Great egret",38,0.0469676307517445
"Great egret39","Great egret",39,0.0493546166780097
"Great egret40","Great egret",40,0.0510953059195295
"Great egret41","Great egret",41,0.0521483854656508
"Great egret42","Great egret",42,0.0525025190210201
"Great egret43","Great egret",43,0.0521730070889221
"Great egret44","Great egret",44,0.0511968388358117
"Great egret45","Great egret",45,0.0496271965059962
"Great egret46","Great egret",46,0.0475283861467226
"Great egret47","Great egret",47,0.0449718799402598
"Great egret48","Great egret",48,0.042033747053651
"Great egret49","Great egret",49,0.0387933284023109
"Great egret50","Great egret",50,0.0353326759601311
"Great egret51","Great egret",51,0.0317360977340636
"Great egret52","Great egret",52,0.0280882628483399
"Grebes1","Grebes",1,0.00445790412014458
"Grebes2","Grebes",2,0.00472141926196724
"Grebes3","Grebes",3,0.00493188071660678
"Grebes4","Grebes",4,0.00509040026950935
"Grebes5","Grebes",5,0.00520259419169289
"Grebes6","Grebes",6,0.0052756472637622
"Grebes7","Grebes",7,0.00531670995496232
"Grebes8","Grebes",8,0.00533161888194542
"Grebes9","Grebes",9,0.00532421529022647
"Grebes10","Grebes",10,0.00529639718149021
"Grebes11","Grebes",11,0.00524887717445837
"Grebes12","Grebes",12,0.0051824688363757
"Grebes13","Grebes",13,0.00509962382008119
"Grebes14","Grebes",14,0.00500591037236426
"Grebes15","Grebes",15,0.00491116008453535
"Grebes16","Grebes",16,0.00483009454295597
"Grebes17","Grebes",17,0.00478234581406416
"Grebes18","Grebes",18,0.00479187654739055
"Grebes19","Grebes",19,0.00488587649206131
"Grebes20","Grebes",20,0.00509326432893431
"Grebes21","Grebes",21,0.0054429476169377
"Grebes22","Grebes",22,0.00596197600632093
"Grebes23","Grebes",23,0.00667368554156141
"Grebes24","Grebes",24,0.00759592038961841
"Grebes25","Grebes",25,0.00873944775869706
"Grebes26","Grebes",26,0.0101067278502784
"Grebes27","Grebes",27,0.0116912297772475
"Grebes28","Grebes",28,0.0134774715459604
"Grebes29","Grebes",29,0.0154418946555643
"Grebes30","Grebes",30,0.0175545636546191
"Grebes31","Grebes",31,0.0197815273147038
"Grebes32","Grebes",32,0.0220875247462479
"Grebes33","Grebes",33,0.0244386062404462
"Grebes34","Grebes",34,0.0268041967469303
"Grebes35","Grebes",35,0.0291581737401104
"Grebes36","Grebes",36,0.0314786601471182
"Grebes37","Grebes",37,0.0337464427957921
"Grebes38","Grebes",38,0.0359421982331671
"Grebes39","Grebes",39,0.0380429803768496
"Grebes40","Grebes",40,0.0400186222827493
"Grebes41","Grebes",41,0.0418287926220955
"Grebes42","Grebes",42,0.0434214295526704
"Grebes43","Grebes",43,0.044733152728522
"Grebes44","Grebes",44,0.0456920246695628
"Grebes45","Grebes",45,0.0462227049017635
"Grebes46","Grebes",46,0.0462536467997613
"Grebes47","Grebes",47,0.0457255842382967
"Grebes48","Grebes",48,0.0446002175099368
"Grebes49","Grebes",49,0.0428678140574604
"Grebes50","Grebes",50,0.0405524465606148
"Grebes51","Grebes",51,0.0377138090564008
"Grebes52","Grebes",52,0.034453005291139
"Green heron1","Green heron",1,0.00734545902809575
"Green heron2","Green heron",2,0.008155161588196
"Green heron3","Green heron",3,0.00894386344495131
"Green heron4","Green heron",4,0.00971377697159946
"Green heron5","Green heron",5,0.0104763488287104
"Green heron6","Green heron",6,0.0112506441622121
"Green heron7","Green heron",7,0.0120608188887612
"Green heron8","Green heron",8,0.0129325819369987
"Green heron9","Green heron",9,0.013889134456779
"Green heron10","Green heron",10,0.0149471717641963
"Green heron11","Green heron",11,0.0161135385610772
"Green heron12","Green heron",12,0.0173830362291298
"Green heron13","Green heron",13,0.0187377115020498
"Green heron14","Green heron",14,0.0201477411826733
"Green heron15","Green heron",15,0.021573806085396
"Green heron16","Green heron",16,0.0229706553351256
"Green heron17","Green heron",17,0.0242914237729287
"Green heron18","Green heron",18,0.0254921813575216
"Green heron19","Green heron",19,0.0265361489176299
"Green heron20","Green heron",20,0.0273970210848367
"Green heron21","Green heron",21,0.0280609490040923
"Green heron22","Green heron",22,0.0285269640121977
"Green heron23","Green heron",23,0.0288058807945445
"Green heron24","Green heron",24,0.0289179171533407
"Green heron25","Green heron",25,0.0288894017422784
"Green heron26","Green heron",26,0.0287490317005391
"Green heron27","Green heron",27,0.028524182932831
"Green heron28","Green heron",28,0.0282377494482805
"Green heron29","Green heron",29,0.0279058917339945
"Green heron30","Green heron",30,0.0275369233883894
"Green heron31","Green heron",31,0.027131387889568
"Green heron32","Green heron",32,0.0266832053580113
"Green heron33","Green heron",33,0.0261816316422331
"Green heron34","Green heron",34,0.0256136877655806
"Green heron35","Green heron",35,0.0249666884911472
"Green heron36","Green heron",36,0.024230513741131
"Green heron37","Green heron",37,0.0233993232922106
"Green heron38","Green heron",38,0.0224725243314427
"Green heron39","Green heron",39,0.0214549496370779
"Green heron40","Green heron",40,0.0203563389837362
"Green heron41","Green heron",41,0.0191902995664488
"Green heron42","Green heron",42,0.0179729585997971
"Green heron43","Green heron",43,0.0167215300854758
"Green heron44","Green heron",44,0.0154530023425908
"Green heron45","Green heron",45,0.014183112103646
"Green heron46","Green heron",46,0.0129257084050862
"Green heron47","Green heron",47,0.011692534462608
"Green heron48","Green heron",48,0.010493380516633
"Green heron49","Green heron",49,0.00933649793913547
"Green heron50","Green heron",50,0.00822912545765518
"Green heron51","Green heron",51,0.00717796911281971
"Green heron52","Green heron",52,0.0061877196882975
"Hooded merganser1","Hooded merganser",1,0.0247769315791362
"Hooded merganser2","Hooded merganser",2,0.0272859346379598
"Hooded merganser3","Hooded merganser",3,0.0294488441790967
"Hooded merganser4","Hooded merganser",4,0.0311603713563466
"Hooded merganser5","Hooded merganser",5,0.0323473203204436
"Hooded merganser6","Hooded merganser",6,0.0329677069633306
"Hooded merganser7","Hooded merganser",7,0.0330124596247508
"Hooded merganser8","Hooded merganser",8,0.0325037455691086
"Hooded merganser9","Hooded merganser",9,0.0314905342681067
"Hooded merganser10","Hooded merganser",10,0.0300423331060922
"Hooded merganser11","Hooded merganser",11,0.0282421475648916
"Hooded merganser12","Hooded merganser",12,0.0261796147633273
"Hooded merganser13","Hooded merganser",13,0.0239449930093887
"Hooded merganser14","Hooded merganser",14,0.0216243586856207
"Hooded merganser15","Hooded merganser",15,0.0192960641010286
"Hooded merganser16","Hooded merganser",16,0.0170283135841668
"Hooded merganser17","Hooded merganser",17,0.0148776444614734
"Hooded merganser18","Hooded merganser",18,0.0128881419626154
"Hooded merganser19","Hooded merganser",19,0.0110913278244451
"Hooded merganser20","Hooded merganser",20,0.00950675984651204
"Hooded merganser21","Hooded merganser",21,0.00814337829062866
"Hooded merganser22","Hooded merganser",22,0.00700153056722146
"Hooded merganser23","Hooded merganser",23,0.00607548307280906
"Hooded merganser24","Hooded merganser",24,0.00535615510373913
"Hooded merganser25","Hooded merganser",25,0.00483378630922518
"Hooded merganser26","Hooded merganser",26,0.00450026437003693
"Hooded merganser27","Hooded merganser",27,0.00435089288728973
"Hooded merganser28","Hooded merganser",28,0.00438546296155078
"Hooded merganser29","Hooded merganser",29,0.00460858276498107
"Hooded merganser30","Hooded merganser",30,0.00502929132552461
"Hooded merganser31","Hooded merganser",31,0.00566001952558131
"Hooded merganser32","Hooded merganser",32,0.00651496276631294
"Hooded merganser33","Hooded merganser",33,0.00760791120617111
"Hooded merganser34","Hooded merganser",34,0.00894957327301248
"Hooded merganser35","Hooded merganser",35,0.0105444627931123
"Hooded merganser36","Hooded merganser",36,0.0123875238297497
"Hooded merganser37","Hooded merganser",37,0.0144608134363979
"Hooded merganser38","Hooded merganser",38,0.0167306751799466
"Hooded merganser39","Hooded merganser",39,0.0191458709221278
"Hooded merganser40","Hooded merganser",40,0.0216371170843015
"Hooded merganser41","Hooded merganser",41,0.0241184049700781
"Hooded merganser42","Hooded merganser",42,0.0264903386844652
"Hooded merganser43","Hooded merganser",43,0.0286454840361304
"Hooded merganser44","Hooded merganser",44,0.0304754252942301
"Hooded merganser45","Hooded merganser",45,0.0318789365802937
"Hooded merganser46","Hooded merganser",46,0.0327704487630596
"Hooded merganser47","Hooded merganser",47,0.0330878724864562
"Hooded merganser48","Hooded merganser",48,0.0327988461905995
"Hooded merganser49","Hooded merganser",49,0.031904616650997
"Hooded merganser50","Hooded merganser",50,0.03044100579818
"Hooded merganser51","Hooded merganser",51,0.0284762247963628
"Hooded merganser52","Hooded merganser",52,0.0261131651512061
"Killdeer1","Killdeer",1,0.00794827608817911
"Killdeer2","Killdeer",2,0.00907635720267135
"Killdeer3","Killdeer",3,0.01024407138068
"Killdeer4","Killdeer",4,0.0114485041382882
"Killdeer5","Killdeer",5,0.0126889363471198
"Killdeer6","Killdeer",6,0.0139670003818321
"Killdeer7","Killdeer",7,0.0152846746826659
"Killdeer8","Killdeer",8,0.0166416354411125
"Killdeer9","Killdeer",9,0.0180323850378362
"Killdeer10","Killdeer",10,0.0194436682267517
"Killdeer11","Killdeer",11,0.0208526979890577
"Killdeer12","Killdeer",12,0.0222266326265514
"Killdeer13","Killdeer",13,0.02352358049719
"Killdeer14","Killdeer",14,0.0246951826580515
"Killdeer15","Killdeer",15,0.025690574925674
"Killdeer16","Killdeer",16,0.0264613045579084
"Killdeer17","Killdeer",17,0.0269666088927665
"Killdeer18","Killdeer",18,0.0271783658971595
